location,datetime,avg_pm25
New Delhi-8118,2025-04-21T12:30:00.000Z,37.0
New Delhi-8118,2025-04-21T10:30:00.000Z,43.0
New Delhi-8118,2025-04-21T11:30:00.000Z,40.0
