location,datetime,avg_pm25
New Delhi-8118,2025-04-07T04:30:00.000Z,165.0
New Delhi-8118,2025-04-06T22:30:00.000Z,93.0
New Delhi-8118,2025-04-07T01:30:00.000Z,104.0
