location,datetime,avg_pm25
New Delhi-8118,2025-04-12T21:30:00.000Z,36.0
New Delhi-8118,2025-04-12T20:30:00.000Z,36.0
New Delhi-8118,2025-04-12T19:30:00.000Z,30.0
