location,datetime,avg_pm25
New Delhi-8118,2025-04-07T22:30:00.000Z,107.0
New Delhi-8118,2025-04-07T21:30:00.000Z,104.0
New Delhi-8118,2025-04-07T20:30:00.000Z,120.0
