location,datetime,avg_pm25
New Delhi-8118,2025-04-11T09:30:00.000Z,52.0
New Delhi-8118,2025-04-11T10:30:00.000Z,28.0
New Delhi-8118,2025-04-11T08:30:00.000Z,87.0
