location,datetime,avg_pm25
New Delhi-8118,2025-04-05T21:30:00.000Z,117.0
New Delhi-8118,2025-04-06T17:30:00.000Z,61.0
New Delhi-8118,2025-04-06T04:30:00.000Z,72.0
New Delhi-8118,2025-04-06T06:30:00.000Z,46.0
New Delhi-8118,2025-04-06T15:30:00.000Z,49.0
New Delhi-8118,2025-04-06T13:30:00.000Z,28.0
New Delhi-8118,2025-04-05T19:30:00.000Z,108.0
New Delhi-8118,2025-04-06T00:30:00.000Z,150.0
New Delhi-8118,2025-04-06T16:30:00.000Z,46.0
New Delhi-8118,2025-04-06T02:30:00.000Z,96.0
