location,datetime,avg_pm25
New Delhi-8118,2025-04-07T02:30:00.000Z,152.0
New Delhi-8118,2025-04-06T23:30:00.000Z,91.0
New Delhi-8118,2025-04-07T00:30:00.000Z,97.0
New Delhi-8118,2025-04-07T03:30:00.000Z,190.0
