location,datetime,avg_pm25
New Delhi-8118,2025-04-20T15:30:00.000Z,65.0
New Delhi-8118,2025-04-20T14:30:00.000Z,61.0
New Delhi-8118,2025-04-20T16:30:00.000Z,69.0
