location,datetime,avg_pm25
New Delhi-8118,2025-04-12T11:30:00.000Z,47.0
New Delhi-8118,2025-04-12T10:30:00.000Z,46.0
New Delhi-8118,2025-04-12T12:30:00.000Z,42.0
