location,datetime,avg_pm25
New Delhi-8118,2025-04-11T13:30:00.000Z,109.0
New Delhi-8118,2025-04-11T12:30:00.000Z,39.0
New Delhi-8118,2025-04-11T11:30:00.000Z,47.0
