location,datetime,avg_pm25
New Delhi-8118,2025-04-21T01:30:00.000Z,86.0
New Delhi-8118,2025-04-21T02:30:00.000Z,99.0
New Delhi-8118,2025-04-21T00:30:00.000Z,85.0
