location,datetime,avg_pm25
New Delhi-8118,2025-04-07T19:30:00.000Z,109.0
New Delhi-8118,2025-04-07T18:30:00.000Z,101.0
New Delhi-8118,2025-04-07T17:30:00.000Z,87.0
