location,datetime,avg_pm25
New Delhi-8118,2025-04-08T23:30:00.000Z,96.0
New Delhi-8118,2025-04-09T02:30:00.000Z,110.0
New Delhi-8118,2025-04-09T00:30:00.000Z,94.0
