location,datetime,avg_pm25
New Delhi-8118,2025-04-09T22:30:00.000Z,73.0
New Delhi-8118,2025-04-09T23:30:00.000Z,64.0
New Delhi-8118,2025-04-10T00:30:00.000Z,70.0
