location,datetime,avg_pm25
New Delhi-8118,2025-04-08T14:30:00.000Z,89.0
New Delhi-8118,2025-04-08T16:30:00.000Z,105.0
New Delhi-8118,2025-04-08T13:30:00.000Z,80.0
New Delhi-8118,2025-04-08T15:30:00.000Z,96.0
