location,datetime,avg_pm25
New Delhi-8118,2025-04-15T05:30:00.000Z,77.0
New Delhi-8118,2025-04-15T04:30:00.000Z,78.0
New Delhi-8118,2025-04-15T06:30:00.000Z,44.0
