location,datetime,avg_pm25
New Delhi-8118,2025-04-23T04:30:00.000Z,94.0
New Delhi-8118,2025-04-23T02:30:00.000Z,111.0
New Delhi-8118,2025-04-23T03:30:00.000Z,84.0
