location,datetime,avg_pm25
New Delhi-8118,2025-04-11T21:30:00.000Z,22.0
New Delhi-8118,2025-04-11T20:30:00.000Z,30.0
New Delhi-8118,2025-04-11T22:30:00.000Z,25.0
