location,datetime,avg_pm25
New Delhi-8118,2025-04-15T10:30:00.000Z,32.0
New Delhi-8118,2025-04-15T09:30:00.000Z,35.0
New Delhi-8118,2025-04-15T11:30:00.000Z,38.0
