location,datetime,avg_pm25
New Delhi-8118,2025-04-07T06:30:00.000Z,98.0
New Delhi-8118,2025-04-07T09:30:00.000Z,44.0
New Delhi-8118,2025-04-07T08:30:00.000Z,45.0
New Delhi-8118,2025-04-07T07:30:00.000Z,54.0
